id,product_id,client_id,rating,title,body,is_verified_purchase,helpful_votes,created_at
199,93,3438,4,Great value,Mostly very happy with this. Works well day to day. Four stars from me.,1,1,2022-11-09T14:31:45.010Z
200,801,5329,5,Fantastic quality,Genuinely impressed by the quality. Setup was quick and intuitive. My favorite gadget right now.,0,1,2024-06-17T08:17:55.047Z
201,896,6787,5,Fantastic quality,"Exactly what I was hoping for. Battery life and reliability are excellent. Five stars, no complaints.",0,17,2023-05-20T09:27:48.452Z
202,72,5560,3,It's okay,It's an okay product. Has some pros and some cons. Might consider other options next time.,1,5,2024-12-08T00:28:52.170Z
203,108,4417,3,Mixed feelings,Works as expected but nothing stands out. A few things could be better. Okay if you can get it on sale.,0,24,2024-11-11T10:35:42.215Z
204,435,3329,1,Very disappointed,Completely failed to meet expectations. Multiple defects right out of the box. Requesting a refund.,1,49,2024-12-29T19:28:56.554Z
205,326,5010,5,Best purchase this year,Genuinely impressed by the quality. Performance has been rock solid. Would buy again without hesitation.,0,21,2024-10-26T19:03:06.653Z
206,598,963,4,"Very good, minor nitpicks",Does what it promises. A couple of small quirks but nothing major. Glad I bought it.,1,11,2024-12-11T08:16:02.647Z
207,171,2851,1,Do not buy,Stopped working almost immediately. Customer support was no help. One star is too generous.,1,1,2024-04-17T02:46:42.222Z
208,37,2580,5,Highly recommend,Works flawlessly right out of the box. Performance has been rock solid. Would buy again without hesitation.,1,4,2024-12-24T06:59:12.724Z
209,652,6182,4,Solid choice,Mostly very happy with this. Could be a touch better in one or two areas. Four stars from me.,1,3,2024-12-27T14:30:58.354Z
210,342,8454,4,Pretty impressed,Mostly very happy with this. Quality is good for the money. Would recommend with minor reservations.,1,4,2023-09-10T16:39:54.701Z
211,867,6628,5,Worth every penny,Works flawlessly right out of the box. Battery life and reliability are excellent. Would buy again without hesitation.,0,24,2024-12-18T14:21:27.621Z
212,981,4929,4,Pretty impressed,Does what it promises. Could be a touch better in one or two areas. Four stars from me.,1,11,2024-11-15T13:34:10.867Z
213,948,6182,5,Fantastic quality,"This smart home devices is outstanding. Battery life and reliability are excellent. Five stars, no complaints.",1,24,2024-07-25T04:02:15.375Z
214,310,7478,4,Happy with it,Really good headphones & earbuds overall. Works well day to day. Would recommend with minor reservations.,1,65,2024-11-15T04:51:17.311Z
215,447,2579,2,Wouldn't repurchase,This smartwatches & wearables let me down. Performance was inconsistent. Would look elsewhere.,0,57,2024-12-21T15:01:27.210Z
216,174,5614,4,Great value,Mostly very happy with this. Could be a touch better in one or two areas. Would recommend with minor reservations.,0,46,2024-10-07T12:23:51.190Z
217,913,579,4,Great value,Really good printers & scanners overall. Could be a touch better in one or two areas. Glad I bought it.,1,0,2024-02-21T15:09:22.601Z
218,508,1973,5,Highly recommend,"Exactly what I was hoping for. Build quality feels premium. Five stars, no complaints.",0,30,2022-10-17T10:27:46.543Z
219,488,9582,4,Solid choice,Mostly very happy with this. Quality is good for the money. Would recommend with minor reservations.,1,1,2024-05-04T13:36:16.999Z
220,897,2163,5,Best purchase this year,Genuinely impressed by the quality. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,30,2024-12-09T13:30:26.126Z
221,972,8868,4,Great value,Mostly very happy with this. A couple of small quirks but nothing major. Good buy overall.,1,51,2024-08-07T09:27:10.092Z
222,802,8921,5,Worth every penny,This storage & drives is outstanding. Battery life and reliability are excellent. Would buy again without hesitation.,1,15,2023-05-17T12:13:02.840Z
223,732,3231,4,"Very good, minor nitpicks",Really good computer components overall. Works well day to day. Good buy overall.,1,7,2024-12-02T21:57:53.314Z
224,209,5732,3,Decent but not amazing,Works as expected but nothing stands out. A few things could be better. It's serviceable.,0,9,2024-02-21T22:20:37.085Z
225,528,2036,4,Pretty impressed,Solid performer for the price. A couple of small quirks but nothing major. Four stars from me.,0,31,2024-12-11T10:55:54.887Z
226,408,211,4,"Very good, minor nitpicks",Does what it promises. A couple of small quirks but nothing major. Four stars from me.,1,0,2023-02-26T22:52:08.524Z
227,60,2108,5,Worth every penny,Works flawlessly right out of the box. Battery life and reliability are excellent. My favorite gadget right now.,1,27,2024-10-05T19:28:20.050Z
228,562,4809,5,Exceeded my expectations,"Works flawlessly right out of the box. Great value for the price. Five stars, no complaints.",1,2,2022-12-06T09:05:53.824Z
229,818,2669,4,Great value,Solid performer for the price. A couple of small quirks but nothing major. Glad I bought it.,1,4,2024-09-14T10:35:02.018Z
230,16,5175,4,Happy with it,Mostly very happy with this. Works well day to day. Four stars from me.,1,49,2023-11-12T21:50:26.001Z
231,931,8914,4,Happy with it,Really good smart home devices overall. Works well day to day. Would recommend with minor reservations.,1,32,2024-12-26T14:53:18.840Z
232,999,2242,3,It's okay,"Works as expected but nothing stands out. Not bad, not great. It's serviceable.",1,0,2024-05-28T04:55:00.160Z
233,320,46,4,Great value,Solid performer for the price. Could be a touch better in one or two areas. Would recommend with minor reservations.,0,22,2023-10-15T06:03:35.974Z
234,848,915,1,Very disappointed,Stopped working almost immediately. Customer support was no help. One star is too generous.,1,0,2024-05-05T20:37:56.428Z
235,535,6416,5,Absolutely love it,"Works flawlessly right out of the box. Great value for the price. Five stars, no complaints.",0,1,2024-06-18T03:28:52.185Z
236,881,3374,5,Highly recommend,Couldn't be happier with this purchase. Build quality feels premium. Would buy again without hesitation.,1,71,2024-11-11T04:10:02.346Z
237,333,217,5,Fantastic quality,"Works flawlessly right out of the box. Build quality feels premium. Five stars, no complaints.",1,1,2024-03-18T20:20:46.552Z
238,87,9757,5,Absolutely love it,"Works flawlessly right out of the box. Great value for the price. Five stars, no complaints.",1,15,2024-12-24T10:53:49.761Z
239,613,7083,4,Great value,Does what it promises. Quality is good for the money. Four stars from me.,1,5,2024-07-03T02:43:04.158Z
240,857,6504,5,Worth every penny,"Exactly what I was hoping for. Build quality feels premium. Five stars, no complaints.",1,21,2024-01-15T00:32:42.530Z
241,735,6969,4,Pretty impressed,Mostly very happy with this. A couple of small quirks but nothing major. Would recommend with minor reservations.,1,3,2024-10-05T21:46:21.201Z
242,704,6167,4,Pretty impressed,Does what it promises. Works well day to day. Would recommend with minor reservations.,1,21,2024-09-09T01:54:55.826Z
243,432,6736,4,Great value,Mostly very happy with this. Quality is good for the money. Good buy overall.,1,12,2024-09-24T13:50:53.569Z
244,87,4226,5,Best purchase this year,Couldn't be happier with this purchase. Battery life and reliability are excellent. My favorite gadget right now.,1,2,2024-12-04T03:39:19.299Z
245,494,4633,4,Happy with it,Solid performer for the price. A couple of small quirks but nothing major. Four stars from me.,1,55,2024-09-15T14:13:07.372Z
246,336,260,5,Worth every penny,Couldn't be happier with this purchase. Performance has been rock solid. Would buy again without hesitation.,1,3,2024-05-16T03:43:15.775Z
247,666,8558,3,Mixed feelings,"Middle of the road for me. Not bad, not great. It's serviceable.",0,19,2024-04-30T20:50:55.763Z
248,731,8603,4,"Very good, minor nitpicks",Mostly very happy with this. Could be a touch better in one or two areas. Four stars from me.,1,2,2023-11-26T14:45:41.542Z
249,136,7637,5,Highly recommend,Works flawlessly right out of the box. Setup was quick and intuitive. My favorite gadget right now.,1,38,2023-06-09T21:26:04.513Z
250,901,4551,5,Absolutely love it,Works flawlessly right out of the box. Battery life and reliability are excellent. Would buy again without hesitation.,1,4,2024-04-05T18:44:12.320Z
251,28,169,5,Absolutely love it,"Works flawlessly right out of the box. Setup was quick and intuitive. Five stars, no complaints.",1,3,2024-12-24T00:32:10.968Z
252,212,152,5,Worth every penny,"Exactly what I was hoping for. Battery life and reliability are excellent. Five stars, no complaints.",0,19,2022-11-22T10:25:35.176Z
253,654,8413,5,Best purchase this year,Genuinely impressed by the quality. Great value for the price. Would buy again without hesitation.,0,7,2024-11-08T05:22:25.597Z
254,323,2993,5,Exceeded my expectations,Works flawlessly right out of the box. Performance has been rock solid. Would buy again without hesitation.,0,13,2024-12-30T19:55:30.185Z
255,454,8095,5,Absolutely love it,This smartwatches & wearables is outstanding. Build quality feels premium. My favorite gadget right now.,1,9,2024-12-26T05:04:51.897Z
256,226,8922,4,Great value,Does what it promises. Quality is good for the money. Glad I bought it.,1,23,2024-12-16T14:13:11.990Z
257,815,7291,1,Do not buy,This storage & drives was a letdown from the start. Multiple defects right out of the box. Requesting a refund.,1,12,2024-11-24T03:12:08.439Z
258,740,8996,4,Happy with it,Does what it promises. Quality is good for the money. Would recommend with minor reservations.,1,33,2023-11-28T13:00:56.912Z
259,960,9397,2,Expected more,Several issues out of the box. Documentation and support were lacking. Probably returning it.,1,37,2023-11-24T10:04:12.754Z
260,599,3434,4,"Very good, minor nitpicks",Does what it promises. Could be a touch better in one or two areas. Would recommend with minor reservations.,1,0,2024-10-24T00:31:57.082Z
261,581,8313,5,Fantastic quality,Couldn't be happier with this purchase. Great value for the price. Would buy again without hesitation.,1,10,2024-04-22T10:27:56.334Z
262,84,96,4,Solid choice,Solid performer for the price. Could be a touch better in one or two areas. Glad I bought it.,0,76,2024-12-21T10:31:42.302Z
263,797,5540,4,Happy with it,Mostly very happy with this. A couple of small quirks but nothing major. Glad I bought it.,1,7,2024-11-04T07:34:36.276Z
264,320,6002,5,Exceeded my expectations,"Genuinely impressed by the quality. Battery life and reliability are excellent. Five stars, no complaints.",1,43,2024-06-01T20:34:14.757Z
265,659,9787,4,"Very good, minor nitpicks",Mostly very happy with this. Works well day to day. Four stars from me.,0,6,2023-11-02T13:50:40.630Z
266,575,8445,3,Mixed feelings,"This gaming consoles & accessories is fine, nothing special. A few things could be better. It's serviceable.",0,58,2024-12-21T04:18:17.219Z
267,423,1665,5,Worth every penny,Exactly what I was hoping for. Build quality feels premium. Highly recommend to anyone considering it.,1,7,2024-06-09T13:54:40.580Z
268,28,7742,4,Great value,Mostly very happy with this. Works well day to day. Good buy overall.,1,30,2024-12-12T16:35:39.969Z
269,594,5595,4,"Very good, minor nitpicks",Does what it promises. Quality is good for the money. Glad I bought it.,1,50,2024-11-22T18:21:45.841Z
270,484,5264,3,Does the job,"This cameras is fine, nothing special. Has some pros and some cons. Might consider other options next time.",0,41,2023-12-16T13:55:10.623Z
271,565,7009,5,Best purchase this year,"This gaming consoles & accessories is outstanding. Battery life and reliability are excellent. Five stars, no complaints.",1,1,2024-12-18T10:34:53.015Z
272,824,8702,1,Waste of money,Stopped working almost immediately. Multiple defects right out of the box. Extremely frustrated.,1,10,2024-07-03T05:26:51.720Z
273,366,6654,2,Underwhelming,Several issues out of the box. Ran into problems fairly quickly. Hard to recommend.,0,24,2023-10-01T03:12:25.381Z
274,712,9075,5,Absolutely love it,"This computer components is outstanding. Build quality feels premium. Five stars, no complaints.",1,0,2024-12-26T05:00:32.613Z
275,519,9703,1,Very disappointed,Stopped working almost immediately. Felt flimsy and unreliable. Extremely frustrated.,1,1,2023-09-16T16:50:59.039Z
276,459,4028,5,Best purchase this year,Couldn't be happier with this purchase. Build quality feels premium. Highly recommend to anyone considering it.,1,7,2024-11-01T04:04:27.965Z
277,669,8549,4,Solid choice,Really good computer components overall. A couple of small quirks but nothing major. Glad I bought it.,1,38,2024-08-05T06:33:08.290Z
278,696,3862,5,Best purchase this year,Genuinely impressed by the quality. Performance has been rock solid. Would buy again without hesitation.,1,2,2023-10-29T04:20:50.948Z
279,590,8320,5,Best purchase this year,"Genuinely impressed by the quality. Performance has been rock solid. Five stars, no complaints.",1,15,2024-07-31T13:03:07.261Z
280,406,2260,3,Decent but not amazing,"Middle of the road for me. Not bad, not great. Three stars feels right.",1,59,2024-09-06T12:43:29.083Z
281,129,7932,5,Highly recommend,Exactly what I was hoping for. Performance has been rock solid. My favorite gadget right now.,0,14,2024-11-30T21:22:09.072Z
282,747,8380,5,Highly recommend,"This networking is outstanding. Great value for the price. Five stars, no complaints.",0,2,2024-12-23T21:36:08.078Z
283,645,6139,3,Average,"Works as expected but nothing stands out. Not bad, not great. Might consider other options next time.",0,9,2022-12-12T16:08:41.949Z
